Time (ms),%CPU,%MEM
161500,0.0,1.0
162000,0.0,1.0
163000,0.0,1.0
163500,0.0,1.0
164000,0.0,1.0
165000,0.0,1.0
165500,0.0,1.0
166000,0.0,1.0
167000,6.6,1.0
167500,0.0,1.0
168000,6.6,1.0
168500,0.0,1.0
169000,0.0,1.0
170000,0.0,1.0
170500,0.0,1.0
171000,0.0,1.0
172000,0.0,1.0
172500,0.0,1.0
173000,0.0,1.0
174000,0.0,1.0
174500,0.0,1.0
175000,0.0,1.0
176000,0.0,1.0
176500,6.6,1.0
177000,6.6,1.0
178000,6.6,1.0
178500,0.0,1.0
179000,0.0,1.0
180000,0.0,1.0
180500,0.0,1.0
181000,0.0,1.0
182000,0.0,1.0
182500,0.0,1.0
183000,0.0,1.0
184000,0.0,1.0
184500,0.0,1.0
185000,0.0,1.0
186000,0.0,1.0
186500,0.0,1.0
187000,13.3,1.0
188000,6.6,1.0
188500,13.3,1.0
189000,0.0,1.0
190000,0.0,1.0
190500,0.0,1.0
191000,0.0,1.0
192000,0.0,1.0
192500,0.0,1.0
193000,0.0,1.0
194000,0.0,1.0
194500,0.0,1.0
195000,0.0,1.0
196000,0.0,1.0
196500,0.0,1.0
197000,6.6,1.0
197500,13.2,1.0
198000,6.6,1.0
199000,0.0,1.0
199500,0.0,1.0
200000,6.6,1.0
201000,0.0,1.0
201500,0.0,1.0
202000,0.0,1.0
203000,0.0,1.0
203500,0.0,1.0
204000,0.0,1.0
205000,0.0,1.0
205500,0.0,1.0
206000,0.0,1.0
207000,6.6,1.0
207500,13.3,1.0
208000,13.3,1.0
209000,0.0,1.0
209500,0.0,1.0
210000,6.6,1.0
211000,0.0,1.0
211500,0.0,1.0
212000,0.0,1.0
213000,0.0,1.0
213500,0.0,1.0
214000,0.0,1.0
215000,0.0,1.0
215500,0.0,1.0
216000,0.0,1.0
217000,0.0,1.0
217500,6.6,1.0
218000,6.6,1.0
219000,0.0,1.0
219500,0.0,1.0
220000,6.6,1.0
221000,33.2,1.0
221500,0.0,1.0
222000,0.0,1.0
223000,33.2,1.0
223500,0.0,1.0
224000,0.0,1.0
225000,26.5,1.0
225500,0.0,1.0
226000,0.0,1.0
226500,33.2,1.0
227000,13.3,1.0
228000,0.0,1.0
228500,19.9,1.0
229000,0.0,1.0
230000,0.0,1.0
230500,12.9,1.0
231000,0.0,1.0
232000,0.0,1.0
232500,0.0,1.0
233000,0.0,1.0
234000,0.0,1.0
234500,0.0,1.0
235000,0.0,1.0
236000,0.0,1.0
236500,13.3,1.0
237000,6.6,1.0
238000,13.3,1.0
238500,0.0,1.0
239000,0.0,1.0
240000,0.0,1.0
240500,0.0,1.0
241000,0.0,1.0
242000,0.0,1.0
242500,0.0,1.0
243000,0.0,1.0
244000,0.0,1.0
244500,0.0,1.0
245000,0.0,1.0
246000,0.0,1.0
246500,6.6,1.0
247000,6.6,1.0
248000,19.9,1.0
248500,6.6,1.0
249000,0.0,1.0
250000,33.2,1.0
250500,0.0,1.0
251000,0.0,1.0
252000,39.9,1.0
252500,0.0,1.0
253000,0.0,1.0
254000,39.9,1.0
254500,0.0,1.0
255000,0.0,1.0
256000,33.2,1.0
256500,0.0,1.0
257000,6.6,1.0
258000,46.5,1.0
258500,13.3,1.0
259000,0.0,1.0
259500,46.5,1.0
260000,0.0,1.0
261000,0.0,1.0
261500,6.6,1.0
262000,0.0,1.0
263000,0.0,1.0
263500,0.0,1.0
264000,0.0,1.0
265000,0.0,1.0
265500,0.0,1.0
266000,0.0,1.0
267000,13.3,1.0
267500,6.6,1.0
268000,0.0,1.0
269000,0.0,1.0
269500,0.0,1.0
270000,6.6,1.0
271000,0.0,1.0
271500,0.0,1.0
272000,0.0,1.0
273000,0.0,1.0
273500,0.0,1.0
274000,0.0,1.0
275000,0.0,1.0
275500,0.0,1.0
276000,0.0,1.0
277000,6.6,1.0
277500,13.3,1.0
278000,6.6,1.0
279000,0.0,1.0
279500,0.0,1.0
280000,6.6,1.0
281000,0.0,1.0
281500,0.0,1.0
282000,0.0,1.0
283000,0.0,1.0
283500,0.0,1.0
284000,0.0,1.0
285000,19.8,1.0
285500,0.0,1.0
286000,0.0,1.0
287000,33.2,1.0
287500,0.0,1.0
288000,13.3,1.0
289000,39.8,1.0
289500,0.0,1.0
290000,0.0,1.0
291000,39.8,1.0
291500,0.0,1.0
292000,0.0,1.0
293000,26.6,1.0
293500,0.0,1.0
294000,0.0,1.0
295000,26.6,1.0
295500,0.0,1.0
296000,0.0,1.0
297000,39.9,1.0
297500,6.6,1.0
298000,6.6,1.0
298500,25.2,1.0
299000,0.0,1.0
300000,0.0,1.0
300500,0.0,1.0
301000,0.0,1.0
302000,0.0,1.0
302500,0.0,1.0
303000,0.0,1.0
304000,0.0,1.0
304500,0.0,1.0
305000,0.0,1.0
306000,0.0,1.0
306500,13.3,1.0
307000,13.3,1.0
308000,6.6,1.0
308500,0.0,1.0
309000,0.0,1.0
310000,0.0,1.0
310500,0.0,1.0
311000,0.0,1.0
312000,0.0,1.0
312500,0.0,1.0
313000,0.0,1.0
314000,0.0,1.0
314500,0.0,1.0
315000,0.0,1.0
316000,0.0,1.0
316500,6.6,1.0
317000,13.3,1.0
318000,26.6,1.0
318500,13.3,1.0
319000,0.0,1.0
320000,0.0,1.0
320500,6.6,1.0
321000,0.0,1.0
322000,0.0,1.0
322500,0.0,1.0
323000,0.0,1.0
324000,0.0,1.0
324500,0.0,1.0
325000,0.0,1.0
326000,0.0,1.0
326500,0.0,1.0
327000,13.3,1.0
328000,6.6,1.0
328500,19.9,1.0
329000,0.0,1.0
330000,0.0,1.0
330500,0.0,1.0
331000,0.0,1.0
331500,0.0,1.0
332000,0.0,1.0
333000,0.0,1.0
333500,0.0,1.0
334000,0.0,1.0
335000,0.0,1.0
335500,0.0,1.0
336000,0.0,1.0
337000,6.6,1.0
337500,13.3,1.0
338000,6.6,1.0
339000,0.0,1.0
339500,0.0,1.0
340000,0.0,1.0
341000,0.0,1.0
341500,0.0,1.0
342000,0.0,1.0
343000,0.0,1.0
343500,0.0,1.0
344000,0.0,1.0
345000,0.0,1.0
345500,0.0,1.0
346000,0.0,1.0
347000,6.6,1.0
347500,19.9,1.0
348000,6.6,1.0
349000,0.0,1.0
349500,0.0,1.0
350000,0.0,1.0
351000,0.0,1.0
351500,0.0,1.0
352000,0.0,1.0
353000,0.0,1.0
353500,0.0,1.0
354000,0.0,1.0
355000,0.0,1.0
355500,0.0,1.0
356000,0.0,1.0
357000,6.6,1.0
357500,6.6,1.0
358000,6.6,1.0
358500,0.0,1.0
359000,0.0,1.0
360000,0.0,1.0
360500,0.0,1.0
361000,0.0,1.0
362000,0.0,1.0
362500,0.0,1.0
363000,0.0,1.0
364000,0.0,1.0
364500,0.0,1.0
365000,0.0,1.0
366000,0.0,1.0
366500,13.3,1.0
367000,19.9,1.0
368000,13.3,1.0
368500,0.0,1.0
369000,0.0,1.0
370000,0.0,1.0
370500,6.6,1.0
371000,0.0,1.0
372000,0.0,1.0
372500,0.0,1.0
373000,0.0,1.0
374000,0.0,1.0
374500,0.0,1.0
375000,0.0,1.0
376000,0.0,1.0
376500,0.0,1.0
377000,13.3,1.0
378000,13.3,1.0
378500,6.6,1.0
379000,0.0,1.0
380000,26.6,1.0
380500,0.0,1.0
381000,0.0,1.0
382000,26.5,1.0
382500,0.0,1.0
383000,0.0,1.0
384000,26.6,1.0
384500,0.0,1.0
385000,0.0,1.0
386000,26.6,1.0
386500,0.0,1.0
387000,6.6,1.0
388000,19.9,1.0
388500,13.3,1.0
389000,0.0,1.0
390000,0.0,1.0
390500,6.6,1.0
391000,0.0,1.0
391500,0.0,1.0
392000,0.0,1.0
393000,0.0,1.0
393500,0.0,1.0
394000,0.0,1.0
395000,0.0,1.0
395500,0.0,1.0
396000,0.0,1.0
397000,13.3,1.0
397500,13.3,1.0
398000,13.3,1.0
399000,0.0,1.0
399500,0.0,1.0
400000,0.0,1.0
401000,0.0,1.0
401500,0.0,1.0
402000,0.0,1.0
403000,0.0,1.0
403500,0.0,1.0
404000,0.0,1.0
405000,26.5,1.0
405500,0.0,1.0
406000,0.0,1.0
407000,19.9,1.0
407500,6.6,1.0
408000,13.2,1.0
409000,39.9,1.0
409500,0.0,1.0
410000,0.0,1.0
411000,46.5,1.0
411500,0.0,1.0
412000,0.0,1.0
413000,26.6,1.0
413500,0.0,1.0
414000,0.0,1.0
415000,39.8,1.0
415500,0.0,1.0
416000,0.0,1.0
417000,26.5,1.0
417500,6.6,1.0
418000,6.6,1.0
419000,0.0,1.0
419500,0.0,1.0
420000,0.0,1.0
421000,0.0,1.0
421500,0.0,1.0
422000,0.0,1.0
423000,0.0,1.0
423500,0.0,1.0
424000,0.0,1.0
425000,0.0,1.0
425500,0.0,1.0
426000,0.0,1.0
426500,6.6,1.0
427000,6.6,1.0
428000,13.3,1.0
428500,0.0,1.0
429000,0.0,1.0
430000,0.0,1.0
430500,0.0,1.0
431000,0.0,1.0
432000,0.0,1.0
432500,0.0,1.0
433000,0.0,1.0
434000,0.0,1.0
434500,0.0,1.0
435000,0.0,1.0
436000,0.0,1.0
436500,13.3,1.0
437000,13.3,1.0
438000,6.6,1.0
438500,0.0,1.0
439000,0.0,1.0
440000,33.2,1.0
440500,0.0,1.0
441000,0.0,1.0
442000,33.2,1.0
442500,0.0,1.0
443000,0.0,1.0
444000,53.1,1.0
444500,0.0,1.0
445000,0.0,1.0
446000,33.2,1.0
446500,0.0,1.0
447000,13.3,1.0
448000,33.2,1.0
448500,0.0,1.0
449000,0.0,1.0
450000,33.2,1.0
450500,6.6,1.0
451000,0.0,1.0
452000,13.3,1.0
452500,0.0,1.0
453000,0.0,1.0
454000,0.0,1.0
454500,0.0,1.0
455000,0.0,1.0
456000,0.0,1.0
456500,0.0,1.0
457000,19.9,1.0
457500,13.3,1.0
458000,13.3,1.0
459000,0.0,1.0
459500,0.0,1.0
460000,6.6,1.0
461000,0.0,1.0
461500,0.0,1.0
462000,0.0,1.0
463000,0.0,1.0
463500,0.0,1.0
464000,0.0,1.0
465000,0.0,1.0
465500,0.0,1.0
466000,0.0,1.0
467000,13.3,1.0
467500,13.3,1.0
468000,13.3,1.0
469000,19.9,1.0
469500,0.0,1.0
470000,13.3,1.0
471000,26.6,1.0
471500,0.0,1.0
472000,0.0,1.0
473000,33.2,1.0
473500,0.0,1.0
474000,0.0,1.0
475000,33.2,1.0
475500,0.0,1.0
476000,0.0,1.0
477000,26.6,1.0
477500,19.9,1.0
478000,6.6,1.0
479000,26.6,1.0
479500,0.0,1.0
480000,6.6,1.0
481000,0.0,1.0
481500,0.0,1.0
482000,0.0,1.0
483000,0.0,1.0
483500,0.0,1.0
484000,0.0,1.0
485000,0.0,1.0
485500,0.0,1.0
486000,0.0,1.0
487000,13.3,1.0
487500,19.9,1.0
488000,13.3,1.0
489000,0.0,1.0
489500,0.0,1.0
490000,0.0,1.0
491000,0.0,1.0
491500,0.0,1.0
492000,0.0,1.0
492500,0.0,1.0
493000,0.0,1.0
494000,0.0,1.0
494500,0.0,1.0
495000,0.0,1.0
496000,0.0,1.0
496500,13.3,1.0
497000,6.6,1.0
498000,13.3,1.0
498500,0.0,1.0
499000,0.0,1.0
500000,0.0,1.0
500500,0.0,1.0
501000,0.0,1.0
502000,0.0,1.0
502500,0.0,1.0
503000,0.0,1.0
504000,0.0,1.0
504500,0.0,1.0
505000,0.0,1.0
506000,0.0,1.0
506500,6.6,1.0
507000,6.6,1.0
508000,6.6,1.0
508500,6.6,1.0
509000,0.0,1.0
510000,0.0,1.0
510500,6.6,1.0
511000,0.0,1.0
512000,0.0,1.0
512500,0.0,1.0
513000,0.0,1.0
514000,0.0,1.0
514500,0.0,1.0
515000,0.0,1.0
516000,0.0,1.0
516500,0.0,1.0
517000,13.3,1.0
518000,13.3,1.0
518500,6.6,1.0
519000,0.0,1.0
519500,0.0,1.0
520000,6.6,1.0
521000,0.0,1.0
521500,0.0,1.0
522000,0.0,1.0
523000,0.0,1.0
523500,0.0,1.0
524000,0.0,1.0
525000,0.0,1.0
525500,0.0,1.0
526000,0.0,1.0
527000,6.6,1.0
527500,6.6,1.0
528000,6.6,1.0
529000,0.0,1.0
529500,0.0,1.0
530000,6.6,1.0
531000,0.0,1.0
531500,0.0,1.0
532000,0.0,1.0
533000,0.0,1.0
533500,0.0,1.0
534000,0.0,1.0
535000,0.0,1.0
535500,0.0,1.0
536000,0.0,1.0
537000,6.6,1.0
537500,6.6,1.0
538000,13.3,1.0
539000,0.0,1.0
539500,0.0,1.0
540000,0.0,1.0
541000,0.0,1.0
541500,0.0,1.0
542000,0.0,1.0
543000,0.0,1.0
543500,0.0,1.0
544000,0.0,1.0
545000,0.0,1.0
545500,0.0,1.0
546000,0.0,1.0
546500,6.6,1.0
547000,6.6,1.0
548000,6.6,1.0
548500,0.0,1.0
549000,0.0,1.0
550000,0.0,1.0
550500,0.0,1.0
551000,0.0,1.0
552000,0.0,1.0
552500,0.0,1.0
553000,0.0,1.0
554000,0.0,1.0
554500,0.0,1.0
555000,0.0,1.0
556000,0.0,1.0
556500,6.6,1.0
557000,6.6,1.0
558000,19.9,1.0
558500,0.0,1.0
559000,0.0,1.0
560000,33.2,1.0
560500,0.0,1.0
561000,0.0,1.0
562000,19.9,1.0
562500,0.0,1.0
563000,0.0,1.0
564000,86.3,1.0
564500,0.0,1.0
565000,0.0,1.0
566000,26.6,1.0
566500,6.6,1.0
567000,19.9,1.0
568000,33.2,1.0
568500,6.6,1.0
569000,0.0,1.0
570000,26.6,1.0
570500,6.6,1.0
571000,0.0,1.0
572000,26.6,1.0
572500,0.0,1.0
573000,0.0,1.0
574000,0.0,1.0
574500,0.0,1.0
575000,0.0,1.0
576000,0.0,1.0
576500,0.0,1.0
577000,13.3,1.0
578000,13.3,1.0
578500,6.6,1.0
579000,0.0,1.0
580000,0.0,1.0
580500,0.0,1.0
581000,0.0,1.0
581500,0.0,1.0
582000,0.0,1.0
583000,0.0,1.0
583500,0.0,1.0
584000,0.0,1.0
585000,0.0,1.0
585500,0.0,1.0
586000,0.0,1.0
587000,13.3,1.0
587500,6.6,1.0
588000,13.3,1.0
589000,19.9,1.0
589500,6.6,1.0
590000,0.0,1.0
591000,19.9,1.0
591500,0.0,1.0
592000,0.0,1.0
593000,26.6,1.0
593500,0.0,1.0
594000,0.0,1.0
595000,33.2,1.0
595500,0.0,1.0
596000,0.0,1.0
597000,33.2,1.0
597500,13.3,1.0
598000,6.6,1.0
599000,19.9,1.0
599500,0.0,1.0
600000,6.6,1.0
601000,39.8,1.0
601500,0.0,1.0
602000,0.0,1.0
603000,12.8,1.0
603500,0.0,1.0
604000,0.0,1.0
605000,0.0,1.0
605500,0.0,1.0
606000,0.0,1.0
607000,13.3,1.0
607500,6.6,1.0
608000,6.6,1.0
609000,0.0,1.0
609500,0.0,1.0
610000,0.0,1.0
611000,0.0,1.0
611500,0.0,1.0
612000,0.0,1.0
612500,0.0,1.0
613000,0.0,1.0
614000,0.0,1.0
614500,0.0,1.0
615000,0.0,1.0
616000,0.0,1.0
616500,13.3,1.0
617000,6.6,1.0
618000,6.6,1.0
618500,0.0,1.0
619000,0.0,1.0
620000,0.0,1.0
620500,0.0,1.0
621000,0.0,1.0
622000,26.5,1.0
622500,0.0,1.0
623000,0.0,1.0
624000,33.2,1.0
624500,0.0,1.0
625000,0.0,1.0
626000,46.4,1.0
626500,0.0,1.0
627000,19.9,1.0
628000,39.9,1.0
628500,0.0,1.0
629000,0.0,1.0
630000,19.9,1.0
630500,0.0,1.0
631000,0.0,1.0
632000,26.5,1.0
632500,0.0,1.0
633000,0.0,1.0
634000,33.2,1.0
634500,0.0,1.0
635000,0.0,1.0
636000,19.9,1.0
636500,0.0,1.0
637000,6.6,1.0
638000,13.3,1.0
638500,13.3,1.0
639000,0.0,1.0
640000,0.0,1.0
640500,0.0,1.0
641000,0.0,1.0
642000,0.0,1.0
642500,0.0,1.0
643000,0.0,1.0
644000,0.0,1.0
644500,0.0,1.0
645000,0.0,1.0
646000,0.0,1.0
646500,0.0,1.0
647000,13.3,1.0
648000,13.3,1.0
648500,13.3,1.0
649000,0.0,1.0
650000,0.0,1.0
650500,0.0,1.0
651000,0.0,1.0
651500,0.0,1.0
652000,0.0,1.0
653000,0.0,1.0
653500,0.0,1.0
654000,0.0,1.0
655000,0.0,1.0
655500,0.0,1.0
656000,0.0,1.0
657000,6.6,1.0
657500,6.6,1.0
658000,6.6,1.0
659000,0.0,1.0
659500,0.0,1.0
660000,0.0,1.0
661000,0.0,1.0
661500,0.0,1.0
662000,0.0,1.0
663000,0.0,1.0
663500,0.0,1.0
664000,0.0,1.0
665000,0.0,1.0
665500,0.0,1.0
666000,0.0,1.0
667000,0.0,1.0
667500,6.6,1.0
668000,6.6,1.0
669000,0.0,1.0
669500,0.0,1.0
670000,0.0,1.0
671000,0.0,1.0
671500,0.0,1.0
672000,0.0,1.0
673000,0.0,1.0
673500,0.0,1.0
674000,0.0,1.0
675000,0.0,1.0
675500,0.0,1.0
676000,0.0,1.0
677000,13.3,1.0
677500,6.6,1.0
678000,6.6,1.0
678500,0.0,1.0
679000,0.0,1.0
680000,0.0,1.0
680500,0.0,1.0
681000,0.0,1.0
682000,0.0,1.0
682500,0.0,1.0
683000,0.0,1.0
684000,0.0,1.0
684500,0.0,1.0
685000,0.0,1.0
686000,0.0,1.0
686500,13.3,1.0
687000,6.6,1.0
688000,13.3,1.0
688500,0.0,1.0
689000,0.0,1.0
690000,0.0,1.0
690500,0.0,1.0
691000,0.0,1.0
692000,0.0,1.0
692500,0.0,1.0
693000,0.0,1.0
694000,0.0,1.0
694500,0.0,1.0
695000,0.0,1.0
696000,0.0,1.0
696500,0.0,1.0
697000,13.3,1.0
698000,13.3,1.0
698500,13.3,1.0
699000,0.0,1.0
700000,0.0,1.0
700500,0.0,1.0
701000,0.0,1.0
702000,0.0,1.0
702500,0.0,1.0
703000,0.0,1.0
704000,0.0,1.0
704500,0.0,1.0
705000,0.0,1.0
706000,0.0,1.0
706500,0.0,1.0
707000,13.3,1.0
708000,19.9,1.0
708500,6.6,1.0
709000,0.0,1.0
709500,0.0,1.0
710000,0.0,1.0
711000,0.0,1.0
711500,0.0,1.0
712000,0.0,1.0
713000,0.0,1.0
713500,0.0,1.0
714000,0.0,1.0
715000,26.6,1.0
715500,0.0,1.0
716000,0.0,1.0
717000,33.2,1.0
717500,6.6,1.0
718000,13.3,1.0
719000,46.5,1.0
719500,0.0,1.0
720000,6.6,1.0
721000,26.6,1.0
721500,0.0,1.0
722000,0.0,1.0
723000,33.1,1.0
723500,0.0,1.0
724000,0.0,1.0
725000,33.2,1.0
725500,0.0,1.0
726000,0.0,1.0
727000,33.2,1.0
727500,13.3,1.0
728000,6.6,1.0
729000,0.0,1.0
729500,0.0,1.0
730000,0.0,1.0
731000,0.0,1.0
731500,0.0,1.0
732000,0.0,1.0
733000,0.0,1.0
733500,0.0,1.0
734000,0.0,1.0
735000,0.0,1.0
735500,0.0,1.0
736000,0.0,1.0
737000,6.6,1.0
737500,6.6,1.0
738000,6.6,1.0
738500,0.0,1.0
739000,0.0,1.0
740000,0.0,1.0
740500,0.0,1.0
741000,0.0,1.0
742000,26.6,1.0
742500,0.0,1.0
743000,0.0,1.0
744000,6.6,1.0
744500,0.0,1.0
745000,0.0,1.0
746000,26.6,1.0
746500,6.6,1.0
747000,13.3,1.0
748000,33.2,1.0
748500,0.0,1.0
749000,0.0,1.0
750000,33.2,1.0
750500,6.6,1.0
751000,0.0,1.0
752000,33.2,1.0
752500,0.0,1.0
753000,0.0,1.0
754000,26.6,1.0
754500,0.0,1.0
755000,0.0,1.0
756000,26.6,1.0
756500,6.6,1.0
757000,13.3,1.0
758000,39.9,1.0
758500,13.3,1.0
759000,0.0,1.0
760000,0.0,1.0
760500,0.0,1.0
761000,0.0,1.0
762000,0.0,1.0
762500,0.0,1.0
763000,0.0,1.0
764000,0.0,1.0
764500,0.0,1.0
765000,0.0,1.0
766000,0.0,1.0
766500,0.0,1.0
767000,19.9,1.0
768000,13.3,1.0
768500,13.3,1.0
769000,0.0,1.0
769500,0.0,1.0
770000,0.0,1.0
771000,0.0,1.0
771500,0.0,1.0
772000,0.0,1.0
773000,0.0,1.0
773500,0.0,1.0
774000,0.0,1.0
775000,6.6,1.0
775500,0.0,1.0
776000,0.0,1.0
777000,32.4,1.0
777500,13.3,1.0
778000,6.6,1.0
779000,33.2,1.0
779500,0.0,1.0
780000,0.0,1.0
781000,53.1,1.0
781500,0.0,1.0
782000,0.0,1.0
783000,39.8,1.0
783500,0.0,1.0
784000,0.0,1.0
785000,39.8,1.0
785500,0.0,1.0
786000,0.0,1.0
787000,39.8,1.0
787500,6.6,1.0
788000,13.3,1.0
789000,33.2,1.0
789500,0.0,1.0
790000,0.0,1.0
791000,0.0,1.0
791500,0.0,1.0
792000,0.0,1.0
793000,0.0,1.0
793500,0.0,1.0
794000,0.0,1.0
795000,0.0,1.0
795500,0.0,1.0
796000,0.0,1.0
797000,13.3,1.0
797500,13.3,1.0
798000,6.6,1.0
799000,0.0,1.0
799500,0.0,1.0
800000,0.0,1.0
801000,0.0,1.0
801500,0.0,1.0
802000,0.0,1.0
802500,0.0,1.0
803000,0.0,1.0
804000,0.0,1.0
804500,0.0,1.0
805000,0.0,1.0
806000,0.0,1.0
806500,6.6,1.0
807000,0.0,1.0
808000,6.6,1.0
808500,0.0,1.0
809000,0.0,1.0
810000,0.0,1.0
810500,0.0,1.0
811000,0.0,1.0
812000,0.0,1.0
812500,0.0,1.0
813000,0.0,1.0
814000,0.0,1.0
814500,0.0,1.0
815000,0.0,1.0
816000,0.0,1.0
816500,0.0,1.0
817000,13.3,1.0
818000,6.6,1.0
818500,0.0,1.0
819000,0.0,1.0
820000,0.0,1.0
820500,6.6,1.0
821000,0.0,1.0
822000,0.0,1.0
822500,0.0,1.0
823000,0.0,1.0
824000,0.0,1.0
824500,0.0,1.0
825000,0.0,1.0
826000,0.0,1.0
826500,0.0,1.0
827000,6.6,1.0
828000,19.9,1.0
828500,6.6,1.0
829000,0.0,1.0
830000,6.6,1.0
830500,6.6,1.0
831000,0.0,1.0
832000,0.0,1.0
832500,0.0,1.0
833000,0.0,1.0
833500,0.0,1.0
834000,0.0,1.0
835000,0.0,1.0
835500,0.0,1.0
836000,0.0,1.0
